SchoolName,District name,ZipCodeID,SchoolCity,SchoolID,APNumberOfTestTakers,Enrollment,APTotalTestsTaken,ApPercentOfSchoolInHardClasses,ApGoodScoresPercentPerStudent,APNumberOfHighScores,SATCriticalReadingMean,SATMathMean,SATWritingMean,PsatSophomoreNumberOfTestTakers,PSATJuniorNumberOfTestTakers,PSATSophomoreMathMean,PSATSophomoreCriticalReadingMean,PSATSophomoreWritingSkillsMean,PSATJuniorCriticalReadingMean,PSATJuniorMathMean,PSATJuniorWritingSkillsMean,Graduates,Cohort,Continuing,GraduationRate,ContinuingRate,FailRate,MedianIncome,CostOfLivingIndex,WalkScore,Population,CollegeDegreePercent,MaleToFemaleRatio,MarriedPercent,MedianAge,OwnerOccupiedHomesPercent,DivorcedPercent,SinglePercent,MedianMortgageToIncomeRatio,BachelorsOrHigher,GraduateOrHigher,SomeCollegeOrHigher,UnderHighSchool,LivedInSameHomeForOver5Years,TeacherBadPercent,TeacherPeerBadPercent,PrincipalBadPercent,StaffCostPerStudent,TotalCostPerStudent,StudentToTeacherRatio,TeacherCertificationPercentage,RevenuePercentGoingToBasicEd,EslToBasicEdRatio,AvgTeacherCost,PeoplePerSquareMile,HousingPerSquareMile,PercentWaterInZipCode,Latitude,Longitude,ZipCodeID,EarlyStudentCount,ElementaryStudentCount,HighSchoolCount,MiddleSchoolCount,TotalStudentCount,PreschoolPercent,ElementarySchoolPercent,MiddleSchoolPercent,HighSchoolPercent,MedianHousePrice,AverageRentPrice,ChildrenInPovertyPercent,PoorPercent,Burglary,Theft,CarTheft,ProficientInReadingAndMath,ProficientInReading,ProficientInMath,ViolentCrime,PropertyCrime,Assault,Murder,Rape,Robbery
Rosalia Elementary & Secondary School,Rosalia School District,99170,Rosalia,3204,0,212,0,0,0,0,511,526,489,0,13,0,0,0,46.675,48.975,42.975,15,15,0,100,0,0,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,17,5,30.5,9.7,66,0,0,0,6245.336293,6901.167672,14.65585636,1,0.432230706,0,91530.75161,7.17,3.002472625,0.000529568,47.240334,-117.37365,99170,0,79,73,48,212,0,0.372641509,0.226415094,0.344339623,138400,,21.9,50.36666667,,,,0.6325,0.71,0.5625,,,,,,
St John/Endicott High,St. John School District,99171,Saint John,3068,9,78,10,0.115384615,0.034615,3,487,503,458,6,6,25.75,23.375,22.525,33.9,36.4,34.9,28,30,0,93.3,0,6.699997,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,15.8,3.8,35.5,12.3,66.7,0,0,0,6474.863573,7435.069971,15.91743119,0.99543379,0.465609368,0,102592.5872,3.9,1.857506361,0.013377327,47.11653,-117.639388,99171,3,66,78,0,162,0.018518519,0.407407407,0,0.481481481,138400,,21.9,50.36666667,,,,0.6325,0.71,0.5625,,,,,,
Mary Walker High School,Mary Walker School District,99173,SPRINGDALE,3311,26,166,36,0.156626506,0.034805,8,474,464,459,33,30,39.525,38.5,36.525,42.5,41.975,40.55,36,42,1,85.7,2.4,11.9,39663,122.9,6,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,10.6,3.4,23,20,53.9,0,0,0,3668.92973,4620.154389,26.75865552,0.956097989,0.444509639,0,93865.51936,10.73,4.445015416,0,48.030848,-117.795634,99173,6,177,208,96,516,0.011627907,0.343023256,0.186046512,0.403100775,176148,,31,13.8,,,,,,,,,,,,
Wilbur Secondary School,Wilbur School District,99185,Wilbur,3289,0,134,0,0,0,0,467,465,454,10,0,44.5,43.925,41.85,0,0,0,18,20,0,90,0,10,39663,122.9,3,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,19,3.2,25.2,9.8,61.1,0,0,0,6174.718958,6776.403515,14.73886282,0.970429949,0.481444611,0,88317.2145,5.54,2.912774427,0.000590877,47.756616,-118.706282,99185,0,95,91,61,264,0,0.359848485,0.231060606,0.34469697,140181,,25.1,10.7,,,,57.25,71,43,,,,,,
Bryant Center,Spokane School District,99201,Spokane,3008,0,451,0,0,0,0,571,495,505,0,1,0,0,0,0,0,0,2,9,1,22.2,11.1,66.7,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,12.5,4.3,28.7,18.9,33.6,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,4273.51,2255.30303,0,47.663945,-117.431851,99201,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,127500,625,29.1,53.5,1081368.5,3098020.5,369575.5,0.61,0.68,0.54,33,282,752,6,80,432
Lewis & Clark High School,Spokane School District,99204,Spokane,2172,344,1887,692,0.182299947,0.126977,482,553,541,535,109,311,52.55,53.35,51.125,51.05,50.375,49.125,388,447,7,86.8,1.6,11.6,39663,122.9,68,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,35.1,13.7,26.8,10.4,31.4,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,7189.7,4678.832117,0,47.648941,-117.431745,99204,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,241850,685,23.25,53.5,1081368.5,3098020.5,369575.5,0.61,0.68,0.54,22.5,245.5,752,6,80,432
Havermale High School,Spokane School District,99205,Spokane,3411,0,282,0,0,0,0,320,302,297,2,54,13.76666667,14.93333333,13.1,39.26666667,37.33333333,35.86666667,167,368,13,45.4,3.5,51.1,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20.4,6.3,28.7,11.5,54.8,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,4665.12,2020.575693,0,47.69399,-117.439798,99205,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,148544,890,24.2,53.5,2859,10174,2009,61,68,54,38,370,752,6,80,432
North Central High School,Spokane School District,99205,Spokane,2106,279,1250,557,0.2232,0.08936,223,500,497,481,142,220,44.25,44.45,42,43.95,44.85,41.375,270,321,5,84.1,1.6,14.3,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20.4,6.3,28.7,11.5,54.8,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,4665.12,2020.575693,0,47.69399,-117.439798,99205,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,144995,890,35.9,53.5,2859,10174,2009,61,68,54,97,385,752,6,80,432
Shadle Park High School,Spokane School District,99205,Spokane,3189,138,1462,262,0.094391245,0.05332,148,518,531,494,3,239,12.925,13.725,13.225,45.8,46.9,42.175,313,345,3,90.7,0.9,8.400002,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20.4,6.3,28.7,11.5,54.8,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,4665.12,2020.575693,0,47.69399,-117.439798,99205,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,182700,890,15.9,53.5,1081368.5,3098020.5,369575.5,0.61,0.68,0.54,11,125,752,6,80,432
Mead Education Partnership Prog,Mead School District,99208,SPOKANE,1858,0,229,0,0,0,0,495,512,472,0,0,0,0,0,0,0,0,10,16,1,62.5,6.3,31.2,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,32.2,11.9,27.3,7,54.5,0,0,0,4707.041144,5120.649856,24.12438928,0.92670093,0.575365051,0.015627224,105231.0542,734.37,304.3746018,0.000212314,47.740491,-117.439167,99208,64,3280,3264,2252,9421,0.006793334,0.34815837,0.239040442,0.346460036,417783,990,4.4,25,1081368.5,3098020.5,369575.5,0.665,0.74,0.595,2,73,752,6,80,432
Spokane Valley High School,West Valley School District (Spokane),99212,SPOKANE,1838,0,103,0,0,0,0,155,158,150,0,25,0,0,0,41.83333333,39.06666667,38.46666667,23,25,0,92,0,8,39663,122.9,43,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20.1,7.1,26.3,12.9,55.7,0,0,0,4695.61909,5203.016705,25.04452298,0.90789846,0.543044817,0.024124758,106768.4414,1313.36,606.5855404,0,47.668926,-117.306683,99212,55,1207,1507,776,3786,0.014527205,0.318806128,0.204965663,0.398045431,174940,755,19.8,13.8,,,,,,,,,,,,
West Valley High School,West Valley School District (Spokane),99212,SPOKANE,3195,88,932,102,0.094420601,0.041656,45,496,515,478,6,110,36.85,38.15,35.35,47.15,48.55,44.625,198,209,3,94.7,1.4,3.900002,39663,122.9,43,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20.1,7.1,26.3,12.9,55.7,0,0,0,4695.61909,5203.016705,25.04452298,0.90789846,0.543044817,0.024124758,106768.4414,1313.36,606.5855404,0,47.668926,-117.306683,99212,55,1207,1507,776,3786,0.014527205,0.318806128,0.204965663,0.398045431,171600,755,,13.8,,,,,,,,,,,,
Barker Center,Central Valley School District,99216,Spokane Valley,3918,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,7,40,23.3,36.7,39663,122.9,40,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,18.5,4.6,28.9,10.6,48.1,0.0133136,0,0,4720.685342,5075.804568,22.88387291,0.894536449,0.554949093,0.019093629,96634.59298,1701.13,722.0031546,0,47.665819,-117.216998,99216,99,4809,3835,2969,12606,0.007853403,0.381485007,0.235522767,0.304220213,189686,760,12.1,34.2,,,,62.5,71,54,11,245,,,,
East Valley High School,East Valley School District (Spokane),99216,Spokane Valley,3360,116,1122,170,0.103386809,0.035273,58,502,516,478,31,30,49.225,49.275,46.3,49.85,51.85,47.95,248,275,15,90.2,5.5,4.300003,39663,122.9,40,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,18.5,4.6,28.9,10.6,48.1,0.0125786,0,0,4720.188077,5186.218941,24.96009632,0.910381544,0.534663465,0.02698953,107257.8298,1701.13,722.0031546,0,47.665819,-117.216998,99216,53,1788,1413,1058,4673,0.01134175,0.382623582,0.226407019,0.302375348,302824,760,10.2,17.5,,,,64.75,72.5,57,,,,,,
University High School,Central Valley School District,99216,Spokane,3415,169,1695,296,0.099705015,0.055915,166,525,535,501,141,90,48.675,46.9,43.95,49.15,51.525,46.475,345,380,0,90.8,0,9.199997,39663,122.9,40,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,18.5,4.6,28.9,10.6,48.1,0.0133136,0,0,4720.685342,5075.804568,22.88387291,0.894536449,0.554949093,0.019093629,96634.59298,1701.13,722.0031546,0,47.665819,-117.216998,99216,99,4809,3835,2969,12606,0.007853403,0.381485007,0.235522767,0.304220213,309378,760,2.1,34.2,,,,64,72.5,55,6,238,752,6,80,432
Mead Alternative High School,Mead School District,99218,SPOKANE,1803,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,53,3,49.1,5.7,45.2,39663,122.9,49,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,35.8,14.6,25.7,8.2,48.9,0,0,0,4707.041144,5120.649856,24.12438928,0.92670093,0.575365051,0.015627224,105231.0542,1128.37,430.017301,0.000864304,47.751674,-117.412408,99218,64,3280,3264,2252,9421,0.006793334,0.34815837,0.239040442,0.346460036,286077,,8.8,25,2159878,6185867,737142,0.72,0.8,0.65,4,177,,,,
Mead Senior High School,Mead School District,99218,SPOKANE,2402,253,1598,481,0.158322904,0.099733,303,524,533,502,78,247,50.5,49.45,46.325,49.5,51.425,46.875,368,396,3,92.9,0.8,6.299995,39663,122.9,49,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,35.8,14.6,25.7,8.2,48.9,0,0,0,4707.041144,5120.649856,24.12438928,0.92670093,0.575365051,0.015627224,105231.0542,1128.37,430.017301,0.000864304,47.751674,-117.412408,99218,64,3280,3264,2252,9421,0.006793334,0.34815837,0.239040442,0.346460036,286100,,8.8,25,2159878,6185867,737142,0.72,0.8,0.65,4,177,,,,
Ferris High School,Spokane School District,99223,Spokane,3412,238,1622,448,0.146732429,0.091707,280,534,536,513,56,176,50.25,50.75,47.3,49.65,50.05,47.25,328,379,2,86.5,0.5,13,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,43.5,16.4,24.9,4.7,55,0.0056242,0,0,4842.325488,5154.205919,22.64464936,0.900288871,0.504860938,0.040395574,98719.16197,825.46,332.7225131,0.000327118,47.614744,-117.358927,99223,407,11180,8500,6619,29074,0.013998762,0.384536012,0.227660453,0.292357433,255933.3333,913.3333333,8.95,53.5,1081368.5,3098020.5,369575.5,0.61,0.68,0.54,19,343,752,6,80,432
New Horizons High School,Pasco School District,99301,PASCO,3912,0,184,0,0,0,0,364,329,337,0,0,0,0,0,0,0,0,34,94,13,36.2,13.8,50,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,14.2,4.9,19.4,36.7,48.8,0,0.0052083,0,4084.344477,4465.761042,24.02425554,0.938678334,0.460526359,0.35771849,92106.24897,80.15,26.40200651,0.021174575,46.270249,-119.094623,99301,84,6560,4171,3502,15709,0.005347253,0.417595009,0.222929531,0.265516583,169875,591.25,18.32857143,60.23333333,1080101,3093436.5,368630,0.43,0.52,0.35,26,177,120,3,22,38
Pasco Senior High School,Pasco School District,99301,PASCO,2917,394,1883,597,0.209240574,0.051521,147,454,464,445,57,50,42.225,40.05,38.075,42.6,44.775,41.275,561,748,20,75,2.7,22.3,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,14.2,4.9,19.4,36.7,48.8,0,0.0052083,0,4084.344477,4465.761042,24.02425554,0.938678334,0.460526359,0.35771849,92106.24897,80.15,26.40200651,0.021174575,46.270249,-119.094623,99301,84,6560,4171,3502,15709,0.005347253,0.417595009,0.222929531,0.265516583,121200,591.25,18.32857143,65.6,1080101,3093436.5,368630,0.43,0.52,0.35,26,177,120,3,22,38
Kiona-Benton City High School,Kiona-Benton City School District,99320,Benton City,2904,15,467,18,0.032119914,0.007137,4,504,510,479,52,40,20.7,18.95,17.625,43.325,45.7,40.925,122,147,1,83,0.7,16.3,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,15.9,5.3,28.2,19.6,54.6,0.0238095,0,0,4289.315622,4884.304118,23.64633639,0.93566149,0.47433964,0.142270237,94900.96374,57.68,21.14166377,0.000347947,46.263399,-119.479094,99320,18,519,467,368,1486,0.012113055,0.349259758,0.247644684,0.314266487,150028,640,14.4,65,,,,54.5,63,45.5,4,26,,,,
Bickleton Elementary & High Schl,Bickleton School District,99322,BICKLETON,3392,3,91,5,0.032967033,0.006593,1,116,134,107,7,5,35.125,30.925,29.675,30.3,36.4,30.575,9,10,0,90,0,10,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,31.4,5.7,17,8.8,70.5,0,0,0,11282.38384,11655.63138,7.468376068,1,0.609922528,0,84261.08547,1.34,0.648536705,0,45.963054,-120.255477,99322,3,29,29,29,94,0.031914894,0.308510638,0.308510638,0.308510638,187406,,24.7,22.3,,,,53,59,46.66666667,,,,,,
Columbia High School,Columbia (Walla Walla) School District,99323,BURBANK,4049,7,312,8,0.022435897,0.011217,4,489,488,474,13,17,25,24.4,23.3125,42.225,43.6,40.5375,65,83,2,78.3,2.4,19.3,39663,122.9,89,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,14.8,5,29.8,19.9,60.6,0,0,0,4707.366445,5084.567846,20.60085939,0.976810519,0.511248239,0.089165332,94726.97587,33.5,11.49266131,0.009509006,46.191158,-118.879876,99323,18,292,312,216,896,0.020089286,0.325892857,0.241071429,0.348214286,196300,,17,65.2,,,,0.485,0.605,0.36,1,6,,,,
Connell High School,North Franklin School District,99326,Connell,3272,36,551,58,0.065335753,0.01915,17,443,462,436,70,37,43.275,39.325,38.375,42.5,48.6,41.1,95,97,1,97.9,1,1.099998,39663,122.9,62,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,12.8,3.3,22.2,31.8,44.9,0,0,0,3686.502906,4135.088465,25.40302219,0.940104104,0.417177001,0.348571155,88039.16536,14.87,4.651068816,0.0062244,46.675704,-118.882306,99326,27,808,605,477,2088,0.012931034,0.38697318,0.228448276,0.289750958,140315,,26.7,33,,,,,,,,,,,,
Dayton High School,Dayton School District,99328,Dayton,2302,15,241,22,0.062240664,0.005658,2,494,484,477,29,30,43.45,40.25,38.725,44.275,46.2,42.125,28,33,1,84.8,3,12.2,39663,122.9,62,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,17.6,5.8,26.8,17.5,58.4,0,0,0,5143.931802,5755.530978,18.81527936,1,0.495345042,0,96784.51387,7.63,3.762471451,0,46.319087,-117.968879,99328,3,163,163,109,476,0.006302521,0.342436975,0.228991597,0.342436975,160200,,15.7,47.475,2159878,6185867,737142,0.56,0.67,0.46,1.5,29.5,,,,
Kahlotus Elem & High,Kahlotus School District,99335,KAHLOTUS,3214,0,58,0,0,0,0,0,0,0,3,4,11.075,12.2,11.7,33.75,34.8,32.575,4,4,0,100,0,0,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,19.7,2.8,22.9,22.4,57.4,0,0,0,15761.22998,16753.42343,5.419648666,1,0.489856617,0,85420.32902,4.01,1.990257481,0.000556406,46.648121,-118.556523,99335,0,21,17,11,58,0,0.362068966,0.189655172,0.293103448,155606,,12.2,19.5,,,,45,54,37,,,,,,
Kamiakin High School,Kennewick School District,99336,KENNEWICK,3731,264,1638,504,0.161172161,0.106808,334,527,551,507,248,300,48.875,46.15,44.2,46.225,49.125,44.025,365,418,7,87.3,1.7,11,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,19.4,5.9,25.5,19.3,42.3,0.0064829,0,0,4304.944165,4658.859205,24.36406837,0.912865291,0.502712441,0.11203922,95746.7469,3071.46,1288.788563,0.00300075,46.210957,-119.163695,99336,191,6052,5436,3704,16615,0.011495636,0.364249172,0.222931086,0.32717424,172900,775,18.4,48.4,1080133,3093935,368634,0.58,0.69,0.47,9,204,175,0,25,39
Kennewick High School,Kennewick School District,99336,KENNEWICK,2826,1,1501,2,0.000666223,0,0,481,509,467,32,121,37.725,35.425,34.9,46.775,49.725,44.45,243,308,9,78.9,2.9,18.2,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,19.4,5.9,25.5,19.3,42.3,0.0064829,0,0,4304.944165,4658.859205,24.36406837,0.912865291,0.502712441,0.11203922,95746.7469,3071.46,1288.788563,0.00300075,46.210957,-119.163695,99336,191,6052,5436,3704,16615,0.011495636,0.364249172,0.222931086,0.32717424,172900,775,18.4,48.4,1080133,3093935,368634,0.58,0.69,0.47,9,204,175,0,25,39
River View High School,Finley School District,99337,KENNEWICK,2367,3,302,5,0.009933775,0,0,437,466,412,56,45,40.7,37.35,34.65,38.8,44.425,36.35,72,80,1,90,1.3,8.699997,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,19.9,7.3,27.1,14.6,59,0,0,0,4486.902737,4973.147322,23.31235398,0.912941279,0.486265945,0.126296198,95493.89958,180.76,65.47422754,0.001717598,46.169982,-119.104562,99337,13,350,304,242,976,0.013319672,0.358606557,0.24795082,0.31147541,223500,1135,5.7,57.95,,,,0.515,0.62,0.41,5,125,175,0,25,39
Phoenix High School,Kennewick School District,99338,Kennewick,5106,0,58,0,0,0,0,0,0,0,0,2,0,0,0,20.9,21.8,21,14,25,5,56,20,24,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,39.5,15,26.6,4.6,60.1,0.0064829,0,0,4304.944165,4658.859205,24.36406837,0.912865291,0.502712441,0.11203922,95746.7469,169.16,55.85425461,0,46.192356,-119.239828,99338,191,6052,5436,3704,16615,0.011495636,0.364249172,0.222931086,0.32717424,258100,1030,5.4,46.7,,,,0.56,0.656666667,0.463333333,1,17,,,,
Southridge High School,Kennewick School District,99338,KENNEWICK,4484,153,1499,232,0.102068045,0.046194,105,507,530,485,43,124,51.725,48.925,46.625,47.325,50.7,45.35,318,360,5,88.3,1.4,10.3,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,39.5,15,26.6,4.6,60.1,0.0064829,0,0,4304.944165,4658.859205,24.36406837,0.912865291,0.502712441,0.11203922,95746.7469,169.16,55.85425461,0,46.192356,-119.239828,99338,191,6052,5436,3704,16615,0.011495636,0.364249172,0.222931086,0.32717424,258100,1030,5.4,46.7,,,,0.56,0.656666667,0.463333333,1,17,,,,
Lind Jr Sr High,Lind School District,99341,LIND,2903,2,105,3,0.019047619,0,0,368,382,370,4,11,23.75,24.075,22.575,42.15,43.525,40.1,13,16,0,81.3,0,18.7,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,13.4,2.9,28.8,17.1,57.5,0,0,0,6615.75112,7295.906116,13.60720912,1,0.449008062,0.123563498,90021.90896,2.75,1.326654189,2.75E-05,46.912194,-118.636766,99341,2,67,72,48,205,0.009756098,0.326829268,0.234146341,0.351219512,121400,,,25.1,,,,,,,,,,,,
Othello High School,Othello School District,99344,Othello,3015,64,1036,94,0.061776062,0.014458,22,436,460,430,44,72,44.85,41.675,40,40.725,44.25,39.125,193,250,4,77.2,1.6,21.2,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,10.4,3.6,15.5,45.4,53.6,0.0402298,0,0,3704.230046,4049.917585,24.83289633,0.930803374,0.434154733,0.360288586,85621.58721,26.8,8.491487035,0.00514753,46.843397,-119.174435,99344,37,1566,1028,825,3802,0.00973172,0.41188848,0.216991057,0.270384008,158900,600,35.1,79.1,1079982.5,3093110.5,368589,0.49,0.54,0.44,10,158,20,1,3,5
Pomeroy Jr Sr High School,Pomeroy School District,99347,POMEROY,2241,0,156,0,0,0,0,504,516,490,3,9,22.775,23,21.7,50.85,52.675,47.05,33,34,0,97.1,0,2.900002,39663,122.9,74,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,16.8,4,26.8,15.1,62.1,0,0,0,5300.928663,5805.10673,18.29015834,0.984250234,0.472838164,0.006118079,95427.80879,4.11,2.178977892,6.70E-05,46.44754,-117.572955,99347,1,108,108,68,310,0.003225806,0.348387097,0.219354839,0.348387097,124086,,,51.5,,,,,,,,,,,,
Prescott Jr Sr High,Prescott School District,99348,PRESCOTT,3575,0,118,0,0,0,0,243,217,234,11,14,40.4,37.95,35,38.425,40.65,36.35,13,13,0,100,0,0,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,8.9,2.8,23.8,38.3,49.1,0.0434782,0,0,6588.78073,7514.674421,14.15995261,0.944071588,0.508693596,0.231152205,88078.87975,3.49,1.219286902,8.21E-05,46.408852,-118.448766,99348,3,135,102,70,342,0.00877193,0.394736842,0.204678363,0.298245614,196288,,17,39.9,,,,48.5,60.5,36,1,6,,,,
Wahluke High School,Wahluke School District,99349,Mattawa,4254,44,491,60,0.089613035,0.019416,13,416,439,413,1,36,0,0,0,38.1,41.175,37.125,82,100,5,82,5,13,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,6.4,3.6,13.6,58.4,37.1,0.0267857,0,0,3746.967427,4196.526919,20.6506268,0.949923383,0.408918477,0.612922166,73502.43624,36.21,11.9338886,0,46.726526,-119.885709,99349,20,917,521,465,2160,0.009259259,0.424537037,0.215277778,0.241203704,163700,,,36.1,,,,,,,,,,,,
Prosser High School,Prosser School District,99350,Prosser,2508,88,840,120,0.104761905,0.055,63,483,489,472,61,76,48.45,46.125,42.675,45.975,48.95,43.15,166,193,7,86,3.6,10.4,39663,122.9,8,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,13.9,5,18.8,36.2,59.8,0.0053475,0,0,4568.562644,4948.522602,23.24231946,0.922800929,0.511735378,0.196721845,97986.68691,25.28,8.568767464,0,46.208571,-119.745079,99350,29,1061,877,688,2861,0.010136316,0.370849353,0.240475358,0.306536176,163046,705,16.6,65,36,112,13,60,68,51,3,101,2,1,2,0
Hanford High School,Richland School District,99352,Richland,3833,196,1508,346,0.129973475,0.09316,248,537,553,514,39,122,59.575,55.125,53.125,54.2,56.9,52.15,329,361,3,91.1,0.8,8.099998,39663,122.9,37,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,39,16.5,24.3,7.4,51.5,0.0123456,0,0,4506.79104,4988.038794,24.55568934,0.943075842,0.538456737,0.022679743,104367.7144,751.03,319.1860465,0.000387447,46.279657,-119.281377,99352,164,4276,3696,2661,11579,0.014163572,0.369289231,0.229812592,0.319198549,163600,740,,45.2,,,,,,,,,,,,
Richland High School,Richland School District,99352,Richland,3511,203,1897,306,0.10701107,0.075537,216,529,556,510,70,117,53.95,51,48.8,53.325,56.325,51.125,370,393,1,94.1,0.3,5.599998,39663,122.9,37,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,39,16.5,24.3,7.4,51.5,0.0123456,0,0,4506.79104,4988.038794,24.55568934,0.943075842,0.538456737,0.022679743,104367.7144,751.03,319.1860465,0.000387447,46.279657,-119.281377,99352,164,4276,3696,2661,11579,0.014163572,0.369289231,0.229812592,0.319198549,163600,740,,45.2,,,,,,,,,,,,
Rivers Edge High School,Richland School District,99352,Richland,4295,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,96,13,30.2,13.5,56.3,39663,122.9,37,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,39,16.5,24.3,7.4,51.5,0.0123456,0,0,4506.79104,4988.038794,24.55568934,0.943075842,0.538456737,0.022679743,104367.7144,751.03,319.1860465,0.000387447,46.279657,-119.281377,99352,164,4276,3696,2661,11579,0.014163572,0.369289231,0.229812592,0.319198549,163600,740,,45.2,,,,,,,,,,,,
Royal High School,Royal School District,99357,Royal City,3516,28,401,31,0.069825436,0.009009,4,458,474,448,5,32,23.225,21.025,20.25,44.525,47.725,42.2,73,84,1,86.9,1.2,11.9,39663,122.9,6,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,9.4,2.4,11.9,52.7,52.7,0,0,0,3969.057537,4525.939798,24.25626832,0.953430612,0.490646631,0.395685385,91791.07886,16.19,4.719101124,0.005586592,46.922079,-119.671752,99357,28,625,401,382,1582,0.017699115,0.395069532,0.241466498,0.253476612,163700,,,35,,,,,,,,,,,,
Touchet Elem & High School,Touchet School District,99360,TOUCHET,2160,10,258,10,0.03875969,0.003875,1,436,456,422,5,21,9.7,9.175,9.05,41.9,43.025,39.95,24,25,0,96,0,4,39663,122.9,15,9028,12.9,94.8,66.6,37.5,81.2,8.7,24.7,24.6,20,5.6,31,13.4,58.7,0.117647,0,0,5952.193117,6433.538081,14.60473225,0.962875917,0.541559508,0.057130189,83702.98336,6.04,2.3020543,0,46.059286,-118.672647,99360,1,81,91,72,259,0.003861004,0.312741313,0.277992278,0.351351351,214800,,14.1,55.12,,,,0.5175,0.6025,0.435,,,,,,
